DATE,VISIBILITY,DRYBULBTEMPF,WETBULBTEMPF,DewPointTempF,RelativeHumidity,WindSpeed,WindDirection,StationPressure,SeaLevelPressure,Precip
19-08-2010 11:00,7.501656547,47,4,40,48,6.526113124,150,30.01,29.74,0.19
19-08-2010 12:00,11.63101658,48,87,12,53,,72,,29.93,0.1
19-08-2010 13:00,9.420992598,33,38,52,12,10.86186113,26,30.06,29.98,0.04
19-08-2010 14:00,8.679161236,79,23,8,68,17.7381442,80,30.2,29.91,0.07
19-08-2010 15:00,14,99,39,34,8,9.465089981,232,29.9,29.94,0.14
19-08-2010 16:00,6.88872102,6,49,11,36,21.16457249,173,29.78,29.75,0.08
19-08-2010 17:00,8.292628481,17,76,-10,57,9.081410857,272,29.73,29.88,0.04
19-08-2010 18:00,6.535137522,69,57,31,71,15.98901127,112,30.06,29.73,0.15
19-08-2010 19:00,10.90492394,91,0,15,67,5.800440804,249,30.13,30.23,0.01
19-08-2010 20:00,12.37837787,102,42,72,84,6.749171305,250,29.83,29.79,0.14
19-08-2010 21:00,12.33984556,33,38,10,64,18.45875113,14,29.79,30.14,0.1
19-08-2010 22:00,11.44789751,50,9,-7,81,6.523513312,168,,29.99,0.03
19-08-2010 23:00,8.604759064,104,1,42,37,8.913207349,72,29.85,30.1,0.15
20-08-2010 00:00,8.269518045,92,62,,26,6.692742721,269,29.62,30.01,0.01
20-08-2010 01:00,5.657660455,67,15,33,35,15.62190369,263,29.53,29.9,0.12
20-08-2010 02:00,13.07174707,13,36,29,28,3.953602173,331,29.84,29.91,0.06
20-08-2010 03:00,9.937956156,68,15,68,7,16.53749273,66,29.75,30.19,0.14
20-08-2010 04:00,8.01608619,88,86,33,37,11.22360331,258,30.03,29.85,0.13
20-08-2010 05:00,11.65611378,102,89,69,98,10.93228521,,29.71,29.94,0.1
20-08-2010 06:00,7.054470966,7,79,65,30,9.712304824,123,29.4,,0.01
20-08-2010 07:00,9.813244068,14,26,52,55,16.2539267,223,29.84,29.94,0.01
20-08-2010 08:00,,82,62,76,90,8.903827728,173,30.04,30,0.02
20-08-2010 09:00,10.27735428,58,63,66,34,6.445049193,269,30.26,29.65,0.1
20-08-2010 10:00,8.872852922,10,31,78,39,12.60217914,140,30.3,29.95,0.07
20-08-2010 11:00,6.098144218,19,8,63,29,9.572890121,135,29.79,29.98,0.16
20-08-2010 12:00,9.151152745,,10,76,32,19.80405346,229,29.71,29.94,0.11
20-08-2010 13:00,11.09772828,35,69,14,91,14.55914985,101,29.9,30.09,0.06
20-08-2010 14:00,8.941567188,81,29,9,30,11.73423302,,29.98,29.97,0.13
20-08-2010 15:00,10.55023024,13,14,34,77,17.17070717,286,29.78,29.85,0.05
20-08-2010 16:00,6.908941029,57,58,73,12,2.745696212,90,29.79,29.9,0.01
20-08-2010 17:00,8.947478413,37,47,65,19,12.80532098,208,30.13,30.09,0.06
20-08-2010 18:00,7.75097909,88,81,-20,53,10.51034001,34,29.68,29.74,0.12
20-08-2010 19:00,10.49396168,79,75,-6,12,8.983096752,61,29.9,29.95,0.11
20-08-2010 20:00,9.062983125,81,59,4,59,8.595208459,151,30.1,30.02,0.13
20-08-2010 21:00,10.38014735,0,67,-1,89,15.56625379,64,30.11,30.27,0
20-08-2010 22:00,11.17542085,103,56,50,62,0.692122373,220,30.1,30.31,0.04
20-08-2010 23:00,10.38323715,64,63,-5,7,12.36250568,345,30.35,30.1,0.19
21-08-2010 00:00,9.546236869,0,53,31,13,2.847813006,299,30,29.98,0.13
21-08-2010 01:00,7.003575483,84,79,66,18,8.776987087,354,29.87,30.24,
21-08-2010 02:00,8.994427779,59,86,64,95,9.748460383,50,29.69,30.19,0.08
21-08-2010 03:00,7.933819196,24,74,44,24,18.08235818,107,29.78,30.08,0.02
21-08-2010 04:00,8.311872087,90,53,63,8,7.332214732,343,29.47,30.16,0.04
21-08-2010 05:00,8.250931698,9,58,62,28,10.27176565,173,29.95,29.92,0.08
21-08-2010 06:00,7.04014885,49,87,49,95,3.85599149,,29.96,29.72,0.07
21-08-2010 07:00,5.085322822,11,85,81,80,12.52911203,191,29.84,30.17,0.11
21-08-2010 08:00,,91,38,75,32,3.344859159,356,29.7,29.95,0.07
21-08-2010 09:00,9.386758904,31,14,-20,92,1.10922508,166,29.9,30.01,0
21-08-2010 10:00,6.303645909,32,78,73,35,2.455372967,243,29.86,30.03,0.07
21-08-2010 11:00,9.031364473,71,73,-5,71,8.580905831,254,29.76,30.19,0.13
21-08-2010 12:00,12.80053685,25,27,6,98,8.830803923,57,29.9,29.87,0.01
21-08-2010 13:00,11.04611311,41,35,-3,68,15.67357389,,30.08,29.71,0.05
21-08-2010 14:00,12.28708302,49,53,56,95,17.61079679,116,29.82,30.05,0.05
21-08-2010 15:00,9.782255754,60,16,23,21,17.49035418,241,29.78,30.24,0.09
21-08-2010 16:00,11.33501965,40,85,29,10,15.75364219,229,29.82,29.72,0.04
21-08-2010 17:00,7.552070539,56,86,71,86,20.37714426,330,29.82,30.04,0.14
21-08-2010 18:00,7.711319466,1,21,53,64,12.27680637,252,29.99,30.06,0.05
21-08-2010 19:00,3.521719588,98,74,-7,95,12.3496945,92,29.98,30.36,0.03
21-08-2010 20:00,11.37229095,97,35,31,85,19.13514498,220,29.99,30.11,0.01
21-08-2010 21:00,12.08064796,69,28,72,15,4.428278541,194,29.89,29.78,0.15
21-08-2010 22:00,7.893645509,30,54,54,42,14.69914792,200,29.94,30.08,0.07
21-08-2010 23:00,8.492096587,22,41,29,38,9.764180828,226,29.56,30.03,0.05
22-08-2010 00:00,7.492275773,75,31,70,51,16.66594743,56,,30.07,0.17
22-08-2010 01:00,9.765307103,53,13,-4,36,15.90894262,69,29.89,29.66,0.14
22-08-2010 02:00,11.24986509,27,17,-18,61,9.178302373,247,29.92,29.76,0.05
22-08-2010 03:00,5.514456052,78,37,41,50,3.976107087,72,30.08,29.79,0.04
22-08-2010 04:00,9.818877061,18,33,74,39,16.74767621,254,29.8,30.37,0.13
22-08-2010 05:00,8.446656457,75,44,0,96,7.634339915,263,29.53,30.01,0.11
22-08-2010 06:00,9.226788784,47,86,12,26,10.60538801,90,30,29.81,0.07
22-08-2010 07:00,9.917988003,1,31,-20,20,4.405427077,125,29.53,30.05,0.09
22-08-2010 08:00,8.623595122,10,66,49,80,8.196984249,289,29.82,30.04,0.14
22-08-2010 09:00,8.792826293,43,62,35,9,15.0815578,239,29.56,30.09,0.09
22-08-2010 10:00,8.572249665,100,54,-17,94,11.92582433,324,30.28,29.78,0.03
22-08-2010 11:00,10.9406324,58,42,1,30,6.243571585,9,29.66,30.05,0.06
22-08-2010 12:00,9.83751992,58,,,81,0.606227445,211,29.91,29.92,0.02
22-08-2010 13:00,9.441167075,37,86,37,28,13.44095444,21,29.86,29.85,0.1
22-08-2010 14:00,6.458096558,24,67,23,71,7.923720109,156,29.56,30.25,0.03
22-08-2010 15:00,8.242840514,20,76,36,36,10.87435176,158,30.19,30.27,0.06
22-08-2010 16:00,10.79733832,41,28,73,27,9.315657462,261,30.03,30.05,0.03
22-08-2010 17:00,9.075393146,35,39,19,53,7.873115158,109,29.8,29.89,0.09
22-08-2010 18:00,10.31906294,8,44,69,66,13.09957027,,29.64,30.02,0.03
22-08-2010 19:00,12.5330236,11,9,35,81,5.658121098,352,29.68,29.3,0.12
22-08-2010 20:00,11.07721214,9,76,42,83,10.74805505,12,29.55,30.3,0.14
22-08-2010 21:00,9.186316675,58,44,82,70,12.07356531,62,,30.32,0.26
22-08-2010 22:00,,4,16,18,15,16.73763596,23,29.95,30.31,0.04
22-08-2010 23:00,3.892900808,32,1,-14,,10.26085595,349,30.15,29.83,0.07
23-08-2010 00:00,8.663230155,68,,-7,22,4.040596726,352,30.06,30,0.01
23-08-2010 01:00,8.347975008,79,89,69,14,13.37401167,339,30.07,30.25,0.03
23-08-2010 02:00,9.780732389,62,37,-3,,5.559523635,,29.98,29.71,0.03
23-08-2010 03:00,8.692189546,100,36,34,100,6.649511503,338,29.96,30.04,0.03
23-08-2010 04:00,8.359229881,100,62,35,64,7.500651673,229,29.86,29.91,0.19
23-08-2010 05:00,5.441202139,28,4,67,12,9.076147044,87,30.04,29.57,0.1
23-08-2010 06:00,7.120064342,17,24,36,75,16.46401789,68,29.78,30.11,0.08
23-08-2010 07:00,9.953302082,92,72,37,52,13.25977961,149,29.88,30.04,0.05
23-08-2010 08:00,12.43181526,5,21,4,85,4.49993232,315,29.93,30.02,0.1
23-08-2010 09:00,8.804949233,52,62,75,45,17.56316451,277,30.05,29.78,0.13
23-08-2010 10:00,9.655622147,81,34,49,95,15.30545312,91,29.8,30.23,0.15
23-08-2010 11:00,10.90495631,31,54,59,12,12.08296921,144,30.25,30.08,0.05
23-08-2010 12:00,7.378212128,41,19,-18,97,1.587059869,350,30.42,30.09,0.13
23-08-2010 13:00,9.733628087,46,4,0,41,5.779595951,174,29.59,30.19,0.02
23-08-2010 14:00,7.519019787,30,38,11,95,10.04519221,144,30,30.12,0.09
23-08-2010 15:00,10.72964888,61,62,-19,41,18.27713101,190,30.15,29.87,0.02
23-08-2010 16:00,9.302806096,55,31,-1,68,16.62734285,134,29.79,30.1,0.06
23-08-2010 17:00,9.596903628,10,62,54,63,5.172844977,28,30.02,30.02,0.07
23-08-2010 18:00,7.434802805,25,73,-3,92,1.598669704,236,29.78,30.01,0.21
23-08-2010 19:00,10.41406472,91,39,33,,9.087931419,199,,30.12,0.13
23-08-2010 20:00,13.16942584,26,16,54,20,10.7019117,259,29.88,29.8,0.21
23-08-2010 21:00,6.984176609,82,78,78,30,3.793925331,359,29.7,29.49,0.02
23-08-2010 22:00,8.320481985,56,72,15,35,5.645465806,117,29.85,29.93,0.02
23-08-2010 23:00,9.463214948,26,31,81,31,20.58071787,271,29.7,29.67,0.04
24-08-2010 00:00,10.57281242,58,22,55,94,8.129888039,79,29.9,29.92,0.26
24-08-2010 01:00,7.880907429,61,74,40,47,8.495869486,341,29.91,29.66,0.06
24-08-2010 02:00,3.33393942,19,59,39,19,24.13152989,74,29.94,30.01,0.01
24-08-2010 03:00,11.71837899,2,76,74,,8.30636143,186,29.99,29.98,0.02
24-08-2010 04:00,10.52101224,15,81,15,53,4.943433381,40,29.95,29.98,0.04
24-08-2010 05:00,5.514104939,102,55,73,83,6.454134364,245,30.07,30.11,0.13
24-08-2010 06:00,7.784862416,43,8,23,91,11.45791264,315,29.78,30.22,0.04
24-08-2010 07:00,12.13636486,92,68,47,29,,57,30.09,29.88,0.09
24-08-2010 08:00,11.89559284,78,61,45,72,9.349266586,229,29.98,30.04,0.02
24-08-2010 09:00,10.87728005,29,63,23,40,9.785217226,111,29.88,30.05,0.15
24-08-2010 10:00,8.647775132,39,21,56,84,25.73933056,203,29.79,29.71,0.01
24-08-2010 11:00,9.165974838,64,31,69,51,13.56322849,39,29.58,30.18,0.02
24-08-2010 12:00,8.73814839,28,46,,63,5.244723678,57,29.67,29.82,
24-08-2010 13:00,11.25647957,29,1,27,89,9.128976145,188,30.22,29.85,0.15
24-08-2010 14:00,7.248315187,103,84,15,56,14.01517132,172,29.67,29.94,0.04
24-08-2010 15:00,7.38840069,31,51,71,44,15.41426477,76,29.76,29.79,0.19
24-08-2010 16:00,11.02054917,9,87,-13,47,1.977935081,47,29.85,29.83,0.02
24-08-2010 17:00,8.911277089,90,87,-16,60,,89,29.9,30.1,0.12
24-08-2010 18:00,11.75693471,50,13,75,85,12.34983115,10,29.82,29.76,0.02
24-08-2010 19:00,7.656975586,7,36,73,7,6.811293767,55,30.02,30.18,0.06
24-08-2010 20:00,8.890443279,50,26,57,75,6.108952673,278,29.95,29.81,0.07
24-08-2010 21:00,7.15517403,35,23,26,16,10.93539508,32,30.01,30.16,0.08
24-08-2010 22:00,9.014725363,54,63,22,69,13.95380771,179,30.17,30.08,0.28
24-08-2010 23:00,6.042906126,34,69,-11,47,8.805351094,115,29.94,29.79,0.07
25-08-2010 00:00,8.024733158,35,25,-11,74,0.28473046,27,29.85,29.81,0.05
25-08-2010 01:00,6.12749227,55,53,-15,50,7.357131588,114,29.46,30.11,0.19
25-08-2010 02:00,10.38784647,35,14,-5,64,4.197973652,219,30.36,30.21,0.08
25-08-2010 03:00,10.43317868,88,28,39,65,12.80862429,225,30.24,30.01,0.13
25-08-2010 04:00,5.539474539,83,73,5,53,20.25248495,242,30.15,30.23,0.01
25-08-2010 05:00,11.66777149,60,27,0,91,11.43959425,178,29.94,30.24,0.04
25-08-2010 06:00,13.99483025,61,58,79,,12.20506726,307,29.88,29.82,0.08
25-08-2010 07:00,9.092012773,80,72,37,93,14.06500408,199,29.9,30.26,0.21
25-08-2010 08:00,7.71777148,86,20,20,7,16.74023122,264,29.97,30.13,0.07
25-08-2010 09:00,14,24,,9,72,7.090723714,273,30.06,29.83,0.16
25-08-2010 10:00,6.362063003,63,3,-16,67,9.735311196,193,29.75,29.88,0.12
25-08-2010 11:00,9.040212934,59,61,-11,34,14.74231969,81,29.83,30.23,0.08
25-08-2010 12:00,9.359244545,56,,74,97,5.29151187,167,29.84,30.3,0.14
25-08-2010 13:00,11.69029524,94,5,-10,8,2.454828778,65,30.01,29.96,0.05
25-08-2010 14:00,9.71947795,69,89,81,82,7.674682856,21,30.1,30.47,0.01
25-08-2010 15:00,8.002732208,98,79,42,89,16.28196205,335,30.16,30.31,0.08
25-08-2010 16:00,7.097631259,51,71,-14,75,10.70252436,100,29.95,30.14,0.09
25-08-2010 17:00,8.31635636,55,15,38,25,7.668724584,351,30.26,30.12,0.06
25-08-2010 18:00,6.986145278,62,37,-9,75,15.07867418,329,29.92,30.12,0.1
25-08-2010 19:00,9.09565064,67,48,43,5,12.76740259,360,30.25,29.69,0.01
25-08-2010 20:00,7.87160764,103,60,20,64,6.115233825,175,30.1,29.88,0.02
25-08-2010 21:00,6.011924413,,64,39,38,9.050847606,271,29.83,29.99,0.16
25-08-2010 22:00,11.51029158,104,82,51,,4.879265376,48,30.36,29.93,0.16
25-08-2010 23:00,8.004654953,53,49,7,7,10.71692867,353,29.62,30.13,0.12
26-08-2010 00:00,6.46372639,0,16,59,22,13.18168313,100,30.2,30.04,0.07
26-08-2010 01:00,8.663481731,89,27,42,47,2.290131931,62,29.86,30.12,0.06
26-08-2010 02:00,9.136743132,,43,-18,80,4.899129549,311,29.54,29.96,0.01
26-08-2010 03:00,5.507066549,9,11,80,82,18.39297871,353,30.39,30.27,
26-08-2010 04:00,9.663295334,22,69,11,45,8.32228077,332,29.97,30.05,0.08
26-08-2010 05:00,6.905684863,50,70,0,96,18.29355813,36,29.86,29.96,0.11
26-08-2010 06:00,12.42205762,23,71,34,28,3.624701825,206,29.86,30.14,
26-08-2010 07:00,10.04792102,12,2,-3,28,7.341030783,221,30.12,30.16,0.11
26-08-2010 08:00,8.20020002,28,48,32,7,11.08827781,222,29.92,30.02,0.03
26-08-2010 09:00,7.509664459,57,20,54,63,8.407052865,348,30.33,29.7,0.1
26-08-2010 10:00,8.790064585,90,7,40,62,16.32725454,353,29.81,30.2,0.04
26-08-2010 11:00,10.22558148,94,63,29,77,9.408251502,31,29.67,,0.02
26-08-2010 12:00,8.949011743,42,58,-13,28,13.56043345,150,29.97,,0.04
26-08-2010 13:00,8.565682386,9,29,-9,70,4.539900592,73,29.99,30.03,0.02
26-08-2010 14:00,9.116740582,30,31,30,44,11.32198918,71,29.71,29.92,0.06
26-08-2010 15:00,7.792282138,102,74,45,96,8.431079992,276,29.64,30.02,0
26-08-2010 16:00,8.313588146,73,19,20,75,4.992715008,202,29.73,30.3,0.07
26-08-2010 17:00,4.828415122,87,15,1,13,12.33277884,102,29.83,30.09,0.25
26-08-2010 18:00,10.94745246,96,24,-12,64,16.81091994,174,29.76,29.86,0.07
26-08-2010 19:00,9.597595561,13,59,57,43,7.023705397,210,30.17,30.18,0.12
26-08-2010 20:00,7.453088312,98,44,58,37,,252,29.85,29.73,0.08
26-08-2010 21:00,12.79746996,33,8,-10,38,8.924521725,353,30.19,29.88,0.27
26-08-2010 22:00,9.174032961,16,50,-8,66,10.53580624,317,29.46,30,0.03
26-08-2010 23:00,6.927712856,20,60,35,89,14.19930613,293,30,29.89,0.07
27-08-2010 00:00,10.71347484,95,39,7,65,17.20892029,353,29.95,30.15,0.07
27-08-2010 01:00,9.796096433,66,60,68,97,16.20938658,153,30.15,30.02,0.03
27-08-2010 02:00,9.789159971,57,66,43,31,6.252111926,295,29.89,30.07,0.11
27-08-2010 03:00,8.148488791,78,79,80,21,3.278567561,143,29.71,30.03,0.16
27-08-2010 04:00,9.900991448,7,75,43,64,0.056992243,18,29.95,30.19,0.07
27-08-2010 05:00,8.47648342,95,14,49,46,13.16511198,28,29.95,,0.03
27-08-2010 06:00,10.1118829,37,52,34,51,7.368528289,188,29.77,29.68,0.22
27-08-2010 07:00,5.190111092,25,3,16,91,15.31159793,163,29.87,30.16,0.03
27-08-2010 08:00,8.132253074,63,22,12,57,4.82668165,340,29.82,29.86,0.03
27-08-2010 09:00,12.4443102,29,26,4,25,12.2310035,265,30.24,29.81,0.08
27-08-2010 10:00,7.465865089,8,36,2,12,1.148729948,174,29.89,30.04,0.19
27-08-2010 11:00,7.792323405,31,76,39,77,12.52316694,171,29.89,30.05,0.02
27-08-2010 12:00,8.104077323,10,42,35,62,11.95649757,115,29.86,30.23,0.21
27-08-2010 13:00,6.570387728,85,36,42,72,4.502350514,250,29.84,30.03,0.09
27-08-2010 14:00,4.583438448,33,,-13,67,10.96120938,6,29.95,30.01,0.12
27-08-2010 15:00,8.538827203,104,28,-4,63,20.34671973,196,29.75,29.87,0.14
27-08-2010 16:00,9.271718848,17,28,74,86,13.44009304,274,29.88,30.31,0.07
27-08-2010 17:00,8.894989863,18,48,69,100,24.77580267,32,29.6,30.23,0.02
27-08-2010 18:00,8.710242876,53,74,36,34,10.76607159,151,29.95,29.65,0.03
27-08-2010 19:00,9.086081742,81,50,54,29,12.89070762,22,29.95,30.29,0.03
27-08-2010 20:00,11.04568294,36,49,41,60,7.619084546,254,29.68,29.89,0.05
27-08-2010 21:00,8.619107628,81,27,73,38,11.2314646,85,30.03,30.22,0.01
27-08-2010 22:00,7.851834846,11,73,-10,54,5.119384899,355,29.83,30.08,0.02
27-08-2010 23:00,8.43774903,3,4,46,6,14.52776667,180,30.19,30.2,0.01
28-08-2010 00:00,10.15869352,42,55,19,81,5.972143706,148,29.86,30.18,0.05
28-08-2010 01:00,11.82405376,26,63,19,57,18.33109203,337,30.17,,0.11
28-08-2010 02:00,7.743712522,50,88,35,45,3.269215885,101,30.03,30.14,0.22
28-08-2010 03:00,9.197867574,4,16,32,27,8.475912116,90,29.67,29.84,0.25
28-08-2010 04:00,9.676714884,5,88,64,65,8.75550553,36,29.8,30.63,0.12
28-08-2010 05:00,7.014843987,76,54,78,91,4.410010563,48,30.23,29.86,0.11
28-08-2010 06:00,9.040834334,86,8,7,35,11.17314693,38,30.07,30.08,0.23
28-08-2010 07:00,6.068652285,55,,65,70,7.332823282,29,29.7,30.02,0.11
28-08-2010 08:00,5.461899393,88,,21,6,17.02133444,42,30,30.08,0.14
28-08-2010 09:00,9.733492816,67,72,25,73,5.939049222,205,29.77,29.79,0.19
28-08-2010 10:00,8.232250517,95,78,-3,64,12.10502325,225,29.84,30.01,0.2
28-08-2010 11:00,9.404560815,43,15,2,82,9.570046753,31,30.19,29.84,0.06
28-08-2010 12:00,8.964210046,14,15,5,27,8.933344234,125,30,29.67,0.04
28-08-2010 13:00,7.047199903,89,12,78,61,10.45739482,94,29.67,29.91,0.18
28-08-2010 14:00,8.909491396,41,77,8,39,13.54118839,1,29.92,30.36,0.3
28-08-2010 15:00,6.53379739,10,85,31,5,0.563415542,302,30.13,29.89,
28-08-2010 16:00,11.78194472,72,84,54,52,10.23813625,98,29.98,30.09,0.23
28-08-2010 17:00,6.28805931,10,72,25,53,5.871078871,22,29.89,30.11,0.02
28-08-2010 18:00,8.608429458,65,62,-20,44,6.250938536,340,29.8,30.18,0.22
28-08-2010 19:00,6.915456824,26,40,42,66,11.21797243,217,29.91,30.04,0.02
28-08-2010 20:00,10.14084235,57,52,-5,19,15.50007536,221,29.31,30.17,0.08
28-08-2010 21:00,8.337137257,89,67,4,34,17.75564451,296,29.92,30.1,0.08
28-08-2010 22:00,7.962666561,71,,41,25,7.090897979,297,29.7,30.32,0.13
28-08-2010 23:00,10.70640309,20,8,81,12,4.243483158,71,29.67,29.84,0
29-08-2010 00:00,9.058861183,20,50,61,11,10.35102529,166,29.97,30.2,0.09
29-08-2010 01:00,10.03328889,71,47,59,38,0.909327294,224,29.94,30.07,0.08
29-08-2010 02:00,7.037348127,0,79,62,68,12.20653238,137,29.87,29.9,0.08
29-08-2010 03:00,6.190366112,101,48,-5,46,5.504258252,209,29.88,30,0.34
29-08-2010 04:00,9.214415924,57,17,48,57,11.71173441,111,29.78,30.36,0.01
29-08-2010 05:00,8.362307289,12,9,70,100,5.733194764,227,29.54,29.99,0.09
29-08-2010 06:00,10.25286934,72,84,49,74,4.178402962,232,29.88,30.19,0.01
29-08-2010 07:00,8.840183095,91,53,13,14,4.301278196,49,30.02,30.06,0.06
29-08-2010 08:00,9.410150678,5,78,59,94,11.98502812,330,29.68,30.28,0.04
29-08-2010 09:00,5.75323494,86,14,32,62,3.390851437,235,29.8,29.97,0.11
29-08-2010 10:00,12.77687388,99,10,2,94,12.7297022,256,29.87,30.21,0.1
29-08-2010 11:00,8.67151603,57,39,22,87,18.8862154,199,29.86,29.94,0.09
29-08-2010 12:00,10.39517394,16,46,23,8,18.35521661,196,29.9,30.05,0
29-08-2010 13:00,7.32781666,72,19,11,93,2.017645262,0,29.91,29.77,0.03
29-08-2010 14:00,9.616019804,,21,2,12,3.26398182,282,29.7,29.81,0.18
29-08-2010 15:00,6.394310473,85,47,-1,16,12.4061425,188,29.99,30.01,0.02
29-08-2010 16:00,9.904135677,51,81,-2,92,4.658648773,124,29.81,29.98,0.05
29-08-2010 17:00,8.288051831,75,15,72,92,13.09390618,175,30.04,29.68,0.01
29-08-2010 18:00,9.058381008,69,4,51,85,1.448557131,278,29.93,30.05,0.16
29-08-2010 19:00,10.39594806,72,64,8,29,9.642274687,138,29.97,30.04,0.23
29-08-2010 20:00,6.534919378,51,82,-3,31,14.72056085,355,30.09,29.82,0.07
29-08-2010 21:00,7.631016539,36,73,48,6,2.240013319,101,29.99,,0.07
29-08-2010 22:00,9.914648562,2,20,-9,77,9.415435994,286,30.05,30.01,0.03
29-08-2010 23:00,13.19644295,97,60,-11,59,9.348231829,310,30.21,29.81,0.02
30-08-2010 00:00,8.723835331,7,76,16,62,13.03212903,,29.65,30.16,0.05
30-08-2010 01:00,10.18227224,9,54,60,37,6.655771312,146,29.77,29.61,0.05
30-08-2010 02:00,8.78605706,46,23,75,87,2.859778903,351,29.79,,0.02
30-08-2010 03:00,12.88449119,40,22,34,53,2.62132631,295,30.16,29.72,0.1
30-08-2010 04:00,5.505556666,63,86,-17,9,16.62605056,357,29.89,30.05,0.08
30-08-2010 05:00,9.189242089,41,10,74,51,14.17428572,272,29.76,30.13,0.07
30-08-2010 06:00,5.748911933,42,46,42,88,9.878074359,354,29.7,29.83,0.26
30-08-2010 07:00,3.986856859,8,1,69,28,9.74425521,11,30.05,30.08,0.04
30-08-2010 08:00,9.594924106,13,69,-9,99,12.1260674,142,29.97,30.28,0.02
30-08-2010 09:00,9.278995592,100,52,-3,48,14.82933822,166,,29.88,0.01
30-08-2010 10:00,,90,10,-13,72,0.085886246,268,29.78,29.72,0.13
30-08-2010 11:00,8.78761182,104,14,11,100,1.100483178,93,29.5,30.47,0.12
30-08-2010 12:00,14,95,72,63,18,0.370708785,105,30.07,30.04,0.19
30-08-2010 13:00,8.483649724,3,11,28,40,8.270173074,274,29.91,29.76,0.09
30-08-2010 14:00,10.02024872,1,35,83,55,10.90967915,200,29.87,29.9,0.16
30-08-2010 15:00,7.701270361,96,22,42,10,15.06267008,312,29.61,29.5,0.05
30-08-2010 16:00,9.59046515,84,26,56,21,4.554180385,91,29.77,29.79,0.26
30-08-2010 17:00,8.52353265,0,87,38,86,3.311214053,235,30.02,30.03,0.01
30-08-2010 18:00,8.178963035,,13,66,76,10.65331736,59,29.84,30.06,0.02
30-08-2010 19:00,12.63779706,64,53,46,55,11.27305081,234,29.79,29.65,0.08
30-08-2010 20:00,11.35436993,45,26,78,56,9.001663367,183,30.23,30.09,0.06
30-08-2010 21:00,9.273493295,,20,18,16,4.374177411,,29.58,29.92,0.1
30-08-2010 22:00,4.391576128,74,48,29,85,6.501669412,232,29.77,30.07,0.07
30-08-2010 23:00,8.277981553,6,61,64,99,9.315081436,126,29.73,30.29,0.13
31-08-2010 00:00,,65,76,50,5,1.416216569,100,30.01,30.16,0.13
31-08-2010 01:00,8.538676667,14,71,5,15,5.733903455,134,29.95,30,0.11
31-08-2010 02:00,11.20643514,71,43,2,20,3.095672128,232,29.88,29.93,0.06
31-08-2010 03:00,11.8838848,146,,75,96,12.51002725,67,29.68,29.82,0.08
31-08-2010 04:00,9.437927832,89,60,42,13,5.428134201,86,29.95,29.73,0.09
31-08-2010 05:00,7.316356736,39,41,45,12,3.463625267,235,29.53,29.83,0.09
31-08-2010 06:00,4.129375336,41,22,18,29,7.41259429,107,29.83,30.15,0.16
31-08-2010 07:00,10.36832642,50,72,45,78,137.6357173,136,29.78,29.95,0.16
31-08-2010 08:00,7.370487994,34,0,82,44,9.885073184,264,30.07,29.66,0.24
31-08-2010 09:00,9.352300904,104,35,25,71,15.51076553,332,30.01,29.88,0.01
31-08-2010 10:00,6.500359321,40,54,-6,27,14.74431156,62,30.01,30.24,0.06
31-08-2010 11:00,8.469524919,84,15,-5,66,6.250559727,229,29.93,29.93,0.09
31-08-2010 12:00,9.06743811,56,88,69,27,10.67319953,237,30.15,29.71,0.02
31-08-2010 13:00,9.537187162,37,17,51,48,15.4886931,348,,30.06,0.15
31-08-2010 14:00,6.770355625,71,37,-5,60,7.586026966,246,29.69,30.03,0.11
31-08-2010 15:00,11.3938219,95,66,64,72,11.20078125,158,29.81,29.87,0.09
31-08-2010 16:00,7.806210431,7,19,18,27,5.490741888,37,30.02,30.06,0.03
31-08-2010 17:00,5.651061079,73,18,-10,13,8.872483631,243,29.95,30.06,0.07
31-08-2010 18:00,8.78195316,62,12,67,8,8.709675668,6,29.89,30.01,0.12
31-08-2010 19:00,9.068750618,86,16,15,38,13.13600334,359,29.97,30.26,0.05
31-08-2010 20:00,9.321178866,3,77,-3,86,8.082607837,76,29.52,30.05,0.03
31-08-2010 21:00,11.72426481,47,29,2,38,11.07744748,256,29.98,29.99,0.14
31-08-2010 22:00,8.527102327,51,,56,46,11.90572492,36,30.13,30.03,0.01
31-08-2010 23:00,8.760760751,37,42,28,7,6.054662664,349,30.05,30.04,0.23
01-09-2010 00:00,6.793631238,93,47,21,87,7.987573826,65,30.43,30.08,0.12
01-09-2010 01:00,10.64110701,104,42,82,38,12.31528366,99,29.99,29.99,0.12
01-09-2010 02:00,9.368618128,86,65,23,94,19.1923797,331,29.87,30.3,0.15
01-09-2010 03:00,8.159944545,4,52,-20,99,3.713836187,260,30.21,29.8,0.04
01-09-2010 04:00,,84,71,-14,47,12.62667259,311,29.72,30.17,0.09
01-09-2010 05:00,11.88882439,69,77,27,95,16.07052665,41,29.81,29.9,0.17
01-09-2010 06:00,6.544640071,80,33,64,71,10.47793733,48,29.88,30.01,0.18
01-09-2010 07:00,7.817443981,88,76,-5,41,5.484257632,301,29.74,30.23,0
01-09-2010 08:00,9.716689022,23,73,27,16,9.737853065,70,30.03,30.12,0.07
01-09-2010 09:00,6.606884143,85,71,57,91,5.163871326,245,30.07,30.02,0.07
